Latitude,Longitude,Feature_ID,Village,N,P,K,OC
14.492,79.932,28_515_shc_2025-26.8317,Damaramadugu,113.0,0.8,310.0,0.13
14.492,80.032,28_515_shc_2025-26.7485,Pallipadu,201.0,246.52,322.8,0.09
14.495,80.095,28_515_shc_2025-26.5718,Lebur Bit ? I,63.0,75.3,111.7,0.18
14.498,79.528,28_515_shc_2025-26.4738,Nagulavellaturu,176.0,9.2,335.2,0.61
14.498,79.868,28_515_shc_2025-26.4922,Penuballe,63.0,20.0,335.0,0.57
14.498,79.912,28_515_shc_2025-26.5050,Sreerangaraja -Puram,38.0,7.7,385.0,0.27
14.498,79.912,28_515_shc_2025-26.5030,Sreerangaraja -Puram,63.0,0.8,484.0,0.11
14.498,80.002,28_515_shc_2024-25.7436,Padugupadu,88.0,20.0,49.2,0.58
14.498,80.068,28_515_shc_2025-26.7538,Pallipadu,50.0,26.9,577.3,0.22
14.498,80.102,28_515_shc_2025-26.5699,Punnur,151.0,52.99,167.6,0.4
14.498,80.102,28_515_shc_2025-26.2414,Punnur,176.0,103.7,204.8,0.49
14.501924,80.13988,28_515_shc_2025-26.7530,Somarajupalle,138.0,98.3,68.3,0.3
14.502,79.618,28_515_shc_2025-26.4289,Paderu,263.0,1.5,55.9,0.71
14.502,79.858,28_515_shc_2025-26.4207,Minagallu,63.0,15.4,416.0,0.57
14.502,80.138,28_515_shc_2025-26.7533,Somarajupalle,50.0,119.0,74.5,0.14
14.502618,80.139189,28_515_shc_2025-26.2546,Somarajupalle,63.0,31.5,186.2,0.3
14.505459,80.142604,28_515_shc_2025-26.7468,Somarajupalle,75.0,28.4,124.1,0.3
14.508,79.572,28_515_shc_2025-26.4297,Chejerla,151.0,223.0,446.9,0.38
14.508,79.628,28_515_shc_2025-26.8351,Paderu,251.0,49.92,62.1,0.39
14.508,80.172,28_515_shc_2025-26.5626,Mypadu,163.0,54.53,45.53,0.05
14.508,80.172,28_515_shc_2025-26.5574,Mypadu,113.0,202.0,217.3,0.28
14.512,80.062,28_515_shc_2025-26.2709,Pallipadu,63.0,16.1,335.2,0.3
14.514491,80.171652,28_515_shc_2025-26.2606,Mypadu,201.0,223.0,99.3,0.28
14.515335,80.161871,28_515_shc_2025-26.2706,Mypadu,201.0,208.9,117.9,0.09
14.518,79.892,28_515_shc_2025-26.4869,Penuballe,138.0,0.8,472.0,0.11
14.518,80.152,28_515_shc_2025-26.5837,Gangapatnam,188.0,145.2,155.2,0.19
14.518,80.152,28_515_shc_2025-26.2590,Gangapatnam,113.0,223.0,167.6,0.19
14.518,80.158,28_515_shc_2025-26.2600,Mypadu,113.0,135.9,130.4,0.05
14.518,80.168,28_515_shc_2025-26.2636,Mypadu,151.0,166.7,279.3,0.38
14.518699,80.153981,28_515_shc_2025-26.5553,Gangapatnam,113.0,168.2,62.1,0.09
14.521748,80.14948,28_515_shc_2025-26.2674,Gangapatnam,113.0,113.7,502.8,0.19
14.522,79.608,28_515_shc_2025-26.5011,Gollapalle,151.0,5.4,515.2,0.27
14.522,79.832,28_515_shc_2025-26.10176,Annareddipalem,163.0,26.1,391.1,0.16
14.522,79.832,28_515_shc_2025-26.1417,Annareddipalem,188.0,9.2,502.8,0.25
14.522,79.832,28_515_shc_2025-26.10690,Annareddipalem,188.0,17.7,422.1,0.16
14.522,79.842,28_515_shc_2025-26.7835,Annareddipalem,188.0,6.1,415.9,0.32
14.522,79.842,28_515_shc_2025-26.7925,Annareddipalem,75.0,39.17,620.7,0.28
14.522,79.868,28_515_shc_2025-26.1968,Panchedu,213.0,9.2,515.0,0.13
14.522,80.152,28_515_shc_2025-26.5841,Gangapatnam,138.0,133.6,235.9,0.09
14.525,79.855,28_515_shc_2025-26.2081,Panchedu,113.0,6.9,347.0,0.11
14.525,79.915,28_515_shc_2025-26.1684,Rebala,13.0,9.2,490.0,0.61
14.525,79.915,28_515_shc_2025-26.4941,Rebala,138.0,6.9,397.0,0.63
14.525,80.075,28_515_shc_2025-26.5643,Lebur Bit ? I,326.0,192.0,546.2,0.22
14.525162,80.151571,28_515_shc_2025-26.7535,Gangapatnam,88.0,212.7,186.2,0.38
14.525162,80.151571,28_515_shc_2025-26.7481,Gangapatnam,151.0,207.4,279.3,0.09
14.525162,80.151571,28_515_shc_2025-26.2592,Gangapatnam,151.0,223.0,74.5,0.09
14.525162,80.151571,28_515_shc_2025-26.7527,Gangapatnam,63.0,205.1,366.2,0.09
14.525162,80.151571,28_515_shc_2025-26.7505,Gangapatnam,100.0,155.9,105.5,0.28
14.525162,80.151571,28_515_shc_2025-26.2570,Gangapatnam,88.0,188.9,93.1,0.09
14.525162,80.151571,28_515_shc_2025-26.5953,Gangapatnam,75.0,201.0,99.3,0.09
14.526124,80.147189,28_515_shc_2025-26.2707,Gangapatnam,113.0,96.8,186.2,0.09
14.528,79.518,28_515_shc_2025-26.5319,Yanamadala,113.0,109.8,353.8,0.5
14.528,79.522,28_515_shc_2025-26.5492,Yanamadala,75.0,48.38,347.6,0.33
14.528,79.522,28_515_shc_2025-26.5474,Yanamadala,63.0,149.0,347.6,0.18
14.528,79.768,28_515_shc_2025-26.1960,Thatiparthi,210.0,10.0,125.0,0.5
14.528,79.862,28_515_shc_2025-26.4984,Kavetipalem,50.0,3.1,484.0,0.32
14.528,79.862,28_515_shc_2025-26.6856,Kavetipalem,301.0,2.3,521.0,0.44
14.528,79.862,28_515_shc_2025-26.5185,Kavetipalem,176.0,6.1,484.0,0.24
14.528,80.018,28_515_shc_2023-24.7437,Cherlopalem,38.0,14.7,35.1,0.76
14.532,79.658,28_515_shc_2025-26.4635,Pelleru,113.0,9.2,6.2,0.41
14.532,79.658,28_515_shc_2025-26.4633,Pelleru,50.0,20.7,62.1,0.38
14.532,79.832,28_515_shc_2025-26.603,Annareddipalem,75.0,20.0,366.2,0.32
14.532,79.838,28_515_shc_2025-26.6707,Annareddipalem,163.0,6.1,459.3,0.16
14.532,79.842,28_515_shc_2025-26.672,Annareddipalem,75.0,18.4,620.7,0.16
14.532,79.842,28_515_shc_2025-26.609,Annareddipalem,100.0,19.2,403.5,0.28
14.532,79.848,28_515_shc_2025-26.6507,Annareddipalem,113.0,20.0,378.6,0.13
14.532,79.918,28_515_shc_2025-26.5190,Nagamambapuram,201.0,7.7,528.0,0.46
14.532,79.918,28_515_shc_2025-26.1725,Nagamambapuram,151.0,7.7,441.0,0.34
14.532,79.918,28_515_shc_2025-26.5222,Nagamambapuram,251.0,12.3,453.0,0.38
14.532324,80.113491,28_515_shc_2025-26.2637,Mudivarthi Palem,238.0,57.6,117.9,0.03
14.53354,80.107166,28_515_shc_2025-26.5663,Mudivarthi Palem,63.0,25.3,74.5,0.13
14.538,79.568,28_515_shc_2025-26.5320,Chejerla,138.0,21.5,360.0,0.52
14.538,79.568,28_515_shc_2025-26.5056,Chejerla,13.0,11.5,378.6,0.21
14.538,79.568,28_515_shc_2025-26.5028,Chejerla,138.0,3.8,415.9,0.2
14.538,79.568,28_515_shc_2025-26.5290,Chejerla,88.0,13.1,353.8,0.18
14.538,79.568,28_515_shc_2025-26.5029,Chejerla,163.0,10.8,372.4,0.35
14.538,79.582,28_515_shc_2025-26.4924,Thimmayapalem,138.0,13.1,6.2,0.16
14.538162,80.120114,28_515_shc_2025-26.5624,Mudivarthi Palem,100.0,23.8,155.2,0.04
14.541441,80.127919,28_515_shc_2025-26.5730,Mudivarthi Palem,63.0,58.4,117.9,0.21
14.541441,80.127919,28_515_shc_2025-26.5731,Mudivarthi Palem,13.0,27.6,124.1,0.09
14.542,79.562,28_515_shc_2025-26.8292,Chejerla,213.0,67.6,347.6,0.34
14.542,79.568,28_515_shc_2025-26.8471,Chejerla,151.0,55.3,353.8,0.39
14.542,79.612,28_515_shc_2025-26.9265,Perumallapadu,138.0,48.38,360.0,0.58
14.542,79.848,28_515_shc_2025-26.3552,Duvvuru,113.0,10.0,335.2,0.2
14.545,79.565,28_515_shc_2025-26.5044,Chejerla,213.0,27.6,459.3,0.09
14.545,79.575,28_515_shc_2025-26.4690,Chejerla,251.0,23.0,428.3,0.65
14.545,79.585,28_515_shc_2025-26.4908,Thimmayapalem,113.0,2.3,6.2,0.49
14.545,79.585,28_515_shc_2025-26.4665,Thimmayapalem,151.0,3.1,62.1,0.41
14.545,79.855,28_515_shc_2025-26.3979,Duvvuru,63.0,41.47,490.4,0.13
14.548,79.842,28_515_shc_2025-26.986,Duvvuru,163.0,10.0,397.3,0.27
14.552,79.672,28_515_shc_2025-26.2360,Pelleru,13.0,10.0,229.7,0.39
14.552,79.872,28_515_shc_2025-26.1849,Vavveru,113.0,2.3,172.0,0.49
14.552,79.872,28_515_shc_2025-26.7112,Vavveru,63.0,0.8,422.0,0.41
14.552,79.872,28_515_shc_2025-26.1850,Vavveru,151.0,8.4,403.0,0.55
14.552,79.882,28_515_shc_2025-26.4545,Vavveru,38.0,0.8,465.0,0.38
14.555,79.655,28_515_shc_2025-26.8246,Pelleru,163.0,8.4,248.3,0.5
14.555,79.825,28_515_shc_2025-26.3793,Duvvuru,188.0,3.8,602.1,0.35
14.558,79.652,28_515_shc_2025-26.5288,Pelleru,138.0,13.1,31.0,0.34
14.558,79.652,28_515_shc_2025-26.5296,Pelleru,151.0,17.7,136.6,1.2
14.558,79.822,28_515_shc_2025-26.7956,Duvvuru,125.0,2.3,564.9,0.27
14.562,79.652,28_515_shc_2025-26.10390,Pelleru,138.0,14.6,285.5,0.14
14.562,79.788,28_515_shc_2025-26.6491,Padamatipalem,163.0,19.2,471.8,0.22
14.562,79.822,28_515_shc_2025-26.3395,Duvvuru,88.0,0.8,409.7,0.35
14.565,79.685,28_515_shc_2025-26.1957,Mamuduru,176.0,9.2,583.5,0.28
14.568,79.792,28_515_shc_2025-26.3695,Padamatipalem,113.0,16.9,322.8,0.2
14.568,79.808,28_515_shc_2025-26.52,Padamatipalem,25.0,39.17,446.9,0.24
14.568,79.808,28_515_shc_2025-26.626,Padamatipalem,75.0,61.4,403.5,0.25
14.568,79.808,28_515_shc_2025-26.4059,Padamatipalem,151.0,13.8,403.5,0.25
14.572,79.702,28_515_shc_2025-26.1749,Mamuduru,176.0,33.0,422.1,0.14
14.572,79.798,28_515_shc_2025-26.10037,Padamatipalem,163.0,15.4,620.7,0.22
14.572,79.798,28_515_shc_2025-26.11831,Padamatipalem,75.0,86.8,620.7,0.32
14.572,79.808,28_515_shc_2025-26.10139,Padamatipalem,138.0,1.5,397.3,0.2
14.572,79.808,28_515_shc_2025-26.10135,Padamatipalem,188.0,2.3,403.5,0.2
14.572,80.072,28_515_shc_2024-25.11364,Vidavalur,88.0,62.8,112.4,0.62
14.578,79.758,28_515_shc_2025-26.1010,Sangam,151.0,10.8,378.6,0.35
14.578,79.758,28_515_shc_2025-26.3381,Sangam,88.0,12.3,453.1,0.26
14.578,79.758,28_515_shc_2025-26.1012,Sangam,138.0,9.2,502.8,0.03
14.585,79.805,28_515_shc_2025-26.7847,Padamatipalem,38.0,24.6,360.6,0.2
14.588,79.982,28_515_shc_2024-25.6668,Bodduvaripalem,163.0,43.01,384.9,0.18
14.592,79.728,28_515_shc_2025-26.3174,Sangam,151.0,17.7,620.7,0.19
14.592,79.728,28_515_shc_2025-26.1469,Sangam,38.0,50.69,360.0,0.1
14.592,79.778,28_515_shc_2025-26.641,Tharunavaya,113.0,53.46,540.0,1.34
14.592,79.782,28_515_shc_2025-26.8001,Tharunavaya,88.0,11.5,558.7,0.32
14.595,79.955,28_515_shc_2024-25.10156,Gandavaram,151.0,36.9,335.2,0.64
14.602,79.792,28_515_shc_2025-26.10026,Tharunavaya,100.0,18.4,409.7,0.11
14.602,79.982,28_515_shc_2024-25.10550,Bodduvaripalem,226.0,24.6,621.0,0.2
14.605,79.715,28_515_shc_2025-26.3706,Kolagatla,163.0,45.31,391.1,0.6
14.608,79.772,28_515_shc_2025-26.1235,Tharunavaya,138.0,16.9,422.1,0.37
14.608,79.772,28_515_shc_2025-26.6329,Tharunavaya,50.0,75.3,415.9,0.42
14.608,79.888,28_515_shc_2025-26.2108,Munulapudi,113.0,3.1,410.0,0.41
14.608,79.888,28_515_shc_2025-26.1491,Munulapudi,75.0,0.8,397.0,0.55
14.608,79.888,28_515_shc_2025-26.2103,Munulapudi,251.0,0.8,441.0,0.55
14.608,79.892,28_515_shc_2025-26.4306,Munulapudi,113.0,1.5,323.0,0.52
14.608,80.142,28_515_shc_2024-25.2978,Varini,238.0,10.0,348.0,0.1
14.612,79.702,28_515_shc_2025-26.8128,Peramana,25.0,1.5,521.4,0.64
14.618,79.822,28_515_shc_2025-26.3691,Vangallu,113.0,63.0,353.8,0.47
14.618,79.828,28_515_shc_2025-26.1355,Vangallu,163.0,18.4,310.4,0.13
14.618,79.828,28_515_shc_2025-26.8157,Vangallu,25.0,33.8,384.9,0.25
14.618,79.828,28_515_shc_2025-26.8174,Vangallu,138.0,38.4,335.2,0.25
14.618,79.832,28_515_shc_2025-26.3421,Jangala Khandrika,63.0,0.8,378.6,0.22
14.618,79.832,28_515_shc_2025-26.3375,Jangala Khandrika,25.0,70.7,198.6,0.16
14.618,79.832,28_515_shc_2025-26.3441,Jangala Khandrika,100.0,23.0,397.3,0.25
14.618,79.892,28_515_shc_2025-26.4242,Munulapudi,113.0,11.5,453.0,0.68
14.622,79.762,28_515_shc_2025-26.3434,Talupurupadu,113.0,16.1,285.5,0.16
14.622,79.788,28_515_shc_2025-26.8065,Talupurupadu,100.0,33.0,378.6,0.13
14.622,79.788,28_515_shc_2025-26.8084,Talupurupadu,100.0,31.5,446.9,0.16
14.625,79.725,28_515_shc_2025-26.3587,Peramana,188.0,3.8,353.8,0.67
14.625,79.825,28_515_shc_2025-26.10096,Vangallu,113.0,4.6,378.6,0.22
14.625,79.835,28_515_shc_2025-26.3423,Jangala Khandrika,88.0,122.1,348.9,0.22
14.625,79.835,28_515_shc_2025-26.3455,Jangala Khandrika,113.0,9.2,415.9,0.32
14.628,80.048,28_515_shc_2023-24.5062,North Amuluru,238.0,29.4,224.7,0.69
14.632,79.412,28_515_shc_2025-26.1079,Ponguru,389.0,61.4,105.3,0.33
14.632,79.688,28_515_shc_2025-26.4978,Kondameeda Konduru,163.0,17.7,142.8,0.35
14.638,79.848,28_515_shc_2025-26.1251,Kaligiri Konduru,88.0,38.4,360.0,0.35
14.642,79.748,28_515_shc_2025-26.6474,Korimerla,50.0,23.8,509.0,0.16
14.642,79.822,28_515_shc_2025-26.8167,Marripadu,88.0,15.1,478.0,0.53
14.645,79.365,28_515_shc_2025-26.4113,Pallavolu,213.0,80.6,119.4,0.65
14.648,79.402,28_515_shc_2025-26.3959,Ponguru,125.0,8.4,287.9,0.72
14.652,79.758,28_515_shc_2025-26.8284,Hasanapuram,163.0,20.7,93.1,0.14
14.652,79.902,28_515_shc_2025-26.3727,Thurimerla,201.0,16.1,70.2,0.53
14.652,79.902,28_515_shc_2025-26.3716,Thurimerla,188.0,9.2,42.1,0.88
14.652,79.918,28_515_shc_2025-26.3114,Dagadarthi,213.0,58.4,140.5,0.05
14.652,79.928,28_515_shc_2025-26.9989,Dagadarthi,188.0,56.83,330.1,0.45
14.662,79.882,28_515_shc_2025-26.4076,Chennuru,25.0,99.8,112.4,0.21
14.662,79.898,28_515_shc_2025-26.3283,Katrayapadu,188.0,109.2,35.1,0.42
14.665916,79.677545,28_515_shc_2025-26.7286,Anumasamudram,201.0,9.94,105.5,0.26
14.668,79.388,28_515_shc_2025-26.3665,Ponguru,176.0,38.4,133.4,0.38
14.668,79.878,28_515_shc_2025-26.10002,Chennuru,201.0,77.6,126.4,0.74
14.668,79.878,28_515_shc_2025-26.3123,Chennuru,163.0,76.8,126.4,0.19
14.668,79.878,28_515_shc_2025-26.1002,Chennuru,151.0,66.8,126.4,1.07
14.668,79.878,28_515_shc_2025-26.10213,Chennuru,188.0,14.6,161.5,0.15
14.668,79.878,28_515_shc_2025-26.3121,Chennuru,38.0,97.5,112.4,0.75
14.668,79.922,28_515_shc_2025-26.1138,Dagadarthi,38.0,49.15,702.3,0.79
14.668,79.922,28_515_shc_2025-26.3998,Dagadarthi,176.0,65.3,133.4,0.41
14.669867,79.722879,28_515_shc_2025-26.1828,Chiramana,326.0,20.7,329.0,0.28
14.672,79.628,28_515_shc_2025-26.9316,Ponugodu,201.0,22.3,80.7,0.27
14.672,79.628,28_515_shc_2025-26.483,Ponugodu,226.0,18.4,80.7,0.33
14.678559,79.666517,28_515_shc_2025-26.5003,Anumasamudram,351.0,8.4,130.4,0.34
14.682,79.732,28_515_shc_2025-26.5090,Chiramana,251.0,25.3,341.4,0.17
14.682,79.912,28_515_shc_2025-26.1056,Velupodu,213.0,10.0,323.1,0.55
14.682,79.912,28_515_shc_2025-26.3318,Velupodu,100.0,26.1,498.6,0.64
14.688,79.888,28_515_shc_2025-26.10231,Manubolupadu,163.0,10.0,161.5,0.62
14.688,79.912,28_515_shc_2024-25.6196,Dagadarthi,176.0,69.9,329.0,0.23
14.692,79.678,28_515_shc_2025-26.5456,Pedabbipuram,213.0,16.1,136.6,0.23
14.692,79.782,28_515_shc_2025-26.10336,Zuvvalaguntapalle,38.0,20.7,99.2,0.34
14.692,79.908,28_515_shc_2025-26.968,Velupodu,213.0,27.6,105.3,0.98
14.695,79.465,28_515_shc_2025-26.6453,Nandavaram,201.0,8.4,147.5,0.44
14.698,79.468,28_515_shc_2025-26.8156,Nandavaram,289.0,24.6,217.7,1.02
14.698,79.722,28_515_shc_2025-26.4983,Chiramana,113.0,24.6,577.3,0.46
14.698,80.002,28_515_shc_2025-26.1154,Kothapalle Kowrugunta,151.0,11.5,77.3,0.78
14.698,80.002,28_515_shc_2025-26.4114,Kothapalle Kowrugunta,50.0,13.8,140.5,0.4
14.698,80.002,28_515_shc_2025-26.4083,Kothapalle Kowrugunta,201.0,59.9,19.4,0.84
14.698,80.002,28_515_shc_2025-26.1157,Kothapalle Kowrugunta,238.0,7.7,182.6,0.62
14.702,79.732,28_515_shc_2025-26.1772,Chiramana,276.0,16.1,384.9,0.13
14.702,79.732,28_515_shc_2025-26.6918,Chiramana,63.0,5.4,335.2,0.14
14.702,79.732,28_515_shc_2025-26.5428,Chiramana,326.0,16.9,335.2,0.73
14.702,79.778,28_515_shc_2025-26.11689,Akbarabad,113.0,10.0,397.3,0.3
14.702,79.778,28_515_shc_2025-26.10958,Kunalammapadu,100.0,14.6,602.1,0.19
14.702,79.788,28_515_shc_2025-26.10919,Kunalammapadu,188.0,10.8,620.7,0.08
14.702,79.788,28_515_shc_2025-26.10953,Kunalammapadu,188.0,25.3,577.3,0.18
14.705,79.785,28_515_shc_2025-26.10963,Kunalammapadu,176.0,14.6,620.7,0.06
14.705,79.865,28_515_shc_2025-26.3517,Katrayapadu,213.0,41.47,70.2,0.74
14.708,79.478,28_515_shc_2025-26.6423,Nandavaram,314.0,54.53,133.4,0.24
14.708,79.478,28_515_shc_2025-26.1204,Nandavaram,339.0,33.0,147.5,0.72
14.708,79.692,28_515_shc_2025-26.1887,Kakarlapadu,213.0,10.8,136.6,0.14
14.708,79.842,28_515_shc_2025-26.11035,Manubolupadu,188.0,9.2,119.4,0.4
14.708,79.842,28_515_shc_2025-26.1388,Manubolupadu,176.0,25.3,126.4,0.8
14.708,79.842,28_515_shc_2025-26.3815,Manubolupadu,151.0,15.4,154.5,0.37
14.708,79.888,28_515_shc_2025-26.11025,Katrayapadu,113.0,10.8,70.2,0.48
14.708,79.968,28_515_shc_2025-26.6723,Damavaram,138.0,23.0,12.4,1.09
14.708,79.968,28_515_shc_2025-26.1269,Damavaram,151.0,23.0,119.4,0.26
14.708,79.968,28_515_shc_2025-26.6721,Damavaram,176.0,22.3,70.2,0.91
14.712,79.482,28_515_shc_2025-26.6420,Nandavaram,276.0,47.62,49.2,0.23
14.712,79.678,28_515_shc_2025-26.94,Anumasamudrampeta,125.0,14.6,155.2,0.13
14.716609,79.603583,28_515_shc_2025-26.1880,Rajavolu,263.0,39.94,142.8,0.24
14.718,79.588,28_515_shc_2025-26.9192,Rajavolu,201.0,22.3,74.5,0.14
14.722,79.682,28_515_shc_2025-26.10306,Pandipadu,138.0,0.8,55.9,0.75
14.722,79.682,28_515_shc_2025-26.10363,Pandipadu,63.0,30.7,68.3,0.65
14.722,79.888,28_515_shc_2025-26.7771,Katrayapadu,201.0,30.0,245.8,0.33
14.722,79.888,28_515_shc_2025-26.3291,Katrayapadu,113.0,20.7,42.1,0.27
14.722,79.888,28_515_shc_2025-26.6727,Katrayapadu,151.0,15.4,84.3,0.68
14.722,79.888,28_515_shc_2025-26.6722,Katrayapadu,13.0,49.92,91.3,0.11
14.728,79.658,28_515_shc_2025-26.5054,Akbarabad,100.0,22.3,161.4,0.23
14.728,79.888,28_515_shc_2025-26.3844,Katrayapadu,176.0,28.4,42.1,0.44
14.728,79.888,28_515_shc_2025-26.3841,Katrayapadu,188.0,14.6,70.2,0.41
14.728,79.888,28_515_shc_2025-26.3856,Katrayapadu,226.0,28.4,56.2,0.14
14.728,79.888,28_515_shc_2025-26.6717,Katrayapadu,138.0,32.3,56.2,0.16
14.728,79.888,28_515_shc_2025-26.3572,Katrayapadu,188.0,16.1,147.5,0.27
14.732,79.578,28_515_shc_2025-26.10907,Dubagunta,238.0,14.6,366.2,0.35
14.732,79.662,28_515_shc_2025-26.10945,Pedabbipuram,238.0,3.8,155.2,0.5
14.732,79.778,28_515_shc_2025-26.8400,Velpulagunta,226.0,28.4,378.6,0.18
14.732,79.778,28_515_shc_2025-26.11171,Velpulagunta,138.0,3.1,391.1,0.23
14.735,79.645,28_515_shc_2025-26.2352,Pedabbipuram,100.0,19.2,93.1,0.38
14.735,79.705,28_515_shc_2025-26.9231,Kakarlapadu,188.0,4.6,372.4,0.34
14.738,79.662,28_515_shc_2025-26.9275,Anumasamudrampeta,188.0,19.2,136.6,0.48
14.738,79.662,28_515_shc_2025-26.9279,Pedabbipuram,163.0,16.1,242.1,0.38
14.742,79.862,28_515_shc_2025-26.3540,Bodagudipadu,13.0,24.6,70.2,0.73
14.742,79.862,28_515_shc_2025-26.3543,Bodagudipadu,163.0,13.8,70.2,0.35
14.748,79.468,28_515_shc_2025-26.9579,Nallagonda,113.0,7.7,422.1,0.53
14.748,79.468,28_515_shc_2025-26.9584,Nallagonda,38.0,3.1,378.6,0.21
14.752,79.478,28_515_shc_2025-26.11318,Nallagonda,151.0,16.1,235.9,0.39
14.752,79.678,28_515_shc_2025-26.7277,Gudipadu,163.0,11.5,99.3,0.06
14.752,79.718,28_515_shc_2024-25.11754,Gumparlapadu,226.0,106.8,583.0,0.35
14.753063,79.679548,28_515_shc_2025-26.8296,Gudipadu,188.0,19.2,117.9,0.27
14.75463,79.727788,28_515_shc_2025-26.2291,Gumparlapadu,176.0,9.2,428.3,1.4
14.756678,79.710659,28_515_shc_2025-26.4354,Gumparlapadu,138.0,6.1,453.1,0.53
14.758,79.732,28_515_shc_2025-26.10272,Gumparlapadu,176.0,5.7,142.8,0.19
14.759563,79.711715,28_515_shc_2025-26.11669,Gumparlapadu,125.0,0.8,446.9,0.54
14.761778,79.704763,28_515_shc_2025-26.5206,Gumparlapadu,163.0,2.3,260.7,0.35
14.762,79.712,28_515_shc_2025-26.11695,Gumparlapadu,125.0,13.8,248.3,0.05
14.762,79.712,28_515_shc_2025-26.11670,Gumparlapadu,151.0,5.4,173.8,0.43
14.762,79.828,28_515_shc_2025-26.11237,Krishnapadu,401.0,17.0,266.9,0.89
14.763992,79.710747,28_515_shc_2025-26.5213,Gumparlapadu,238.0,0.8,180.0,0.18
14.764503,79.70221,28_515_shc_2025-26.5494,Gumparlapadu,113.0,5.4,204.8,0.55
14.764844,79.708195,28_515_shc_2025-26.9346,Gumparlapadu,188.0,10.8,167.6,0.64
14.764929,79.69781,28_515_shc_2025-26.9334,Gumparlapadu,176.0,3.1,211.0,0.55
14.769188,79.718227,28_515_shc_2025-26.9392,Gumparlapadu,238.0,7.7,273.1,0.1
14.772,79.512,28_515_shc_2025-26.10974,Sankavaram,50.0,36.1,80.7,0.08
14.780626,79.477451,28_515_shc_2025-26.8540,Gundemadakala,38.0,11.5,130.4,0.27
14.782,79.482,28_515_shc_2025-26.7715,Gundemadakala,100.0,22.3,155.2,0.39
14.782,79.482,28_515_shc_2025-26.846,Gundemadakala,50.0,16.9,111.7,0.53
14.782582,79.48114,28_515_shc_2025-26.847,Gundemadakala,63.0,3.8,80.7,0.19
14.78287,79.47632,28_515_shc_2025-26.8543,Gundemadakala,38.0,9.2,117.9,0.24
14.78333,79.492805,28_515_shc_2025-26.10598,Gundemadakala,113.0,11.5,12.4,0.44
14.78367,79.509273,28_515_shc_2025-26.6170,Sankavaram,88.0,46.85,62.1,0.21
14.784418,79.723288,28_515_shc_2025-26.5307,Chouta Bheemavaram,113.0,14.6,229.7,0.14
14.784596,79.491793,28_515_shc_2025-26.10593,Gundemadakala,13.0,36.1,130.4,0.24
14.785,79.495,28_515_shc_2025-26.10566,Gundemadakala,63.0,0.8,198.6,0.35
14.785,79.905,28_515_shc_2025-26.5931,Chamadala,401.0,8.8,91.3,0.36
14.785,79.905,28_515_shc_2025-26.5926,Chamadala,100.0,11.2,56.2,0.34
14.78503,79.497429,28_515_shc_2025-26.10594,Gundemadakala,88.0,45.31,86.9,0.27
14.785344,79.492269,28_515_shc_2025-26.10560,Gundemadakala,88.0,20.0,223.5,0.27
14.785862,79.482093,28_515_shc_2025-26.7690,Gundemadakala,50.0,13.1,68.3,0.21
14.788,79.652,28_515_shc_2025-26.2129,Gudipadu,238.0,3.8,620.7,0.18
14.788,79.652,28_515_shc_2025-26.2132,Gudipadu,188.0,4.6,564.9,0.1
14.788,79.652,28_515_shc_2025-26.2353,Gudipadu,238.0,16.9,620.7,0.29
14.792,79.898,28_515_shc_2025-26.8704,Chamadala,25.0,14.7,84.3,0.91
14.798,79.898,28_515_shc_2025-26.8706,Chamadala,188.0,9.4,245.8,0.4
14.801453,80.00062,28_515_shc_2025-26.6144,Gowravaram,188.0,53.76,571.0,0.19
14.804191,79.521953,28_515_shc_2025-26.832,Sankavaram,75.0,4.6,49.7,0.45
14.811383,79.523619,28_515_shc_2025-26.835,Sankavaram,151.0,37.6,223.5,0.21
14.812,79.912,28_515_shc_2025-26.11251,Chamadala,25.0,16.4,175.6,0.46
14.818,79.912,28_515_shc_2025-26.7333,Brahmanakraka,38.0,32.89,133.4,0.56
14.818,79.912,28_515_shc_2025-26.10664,Brahmanakraka,125.0,1.2,105.3,0.21
14.8186,79.531546,28_515_shc_2025-26.7646,Sankavaram,100.0,29.2,99.3,0.23
14.828319,79.994628,28_515_shc_2025-26.513,Gowravaram,176.0,16.1,602.0,0.13
14.832,79.998,28_515_shc_2025-26.9563,Gowravaram,289.0,7.7,521.0,0.31
14.832,79.998,28_515_shc_2025-26.9566,Gowravaram,213.0,90.6,453.0,0.13
14.832,79.998,28_515_shc_2025-26.9567,Gowravaram,276.0,8.4,397.0,0.2
14.832,79.998,28_515_shc_2025-26.9593,Gowravaram,50.0,9.2,478.0,0.18
14.832,79.998,28_515_shc_2025-26.9561,Gowravaram,238.0,8.4,447.0,0.13
14.836246,79.561046,28_515_shc_2025-26.8594,Vinjamur,100.0,23.8,130.4,0.21
14.836649,79.538015,28_515_shc_2025-26.8635,Nandigunta,113.0,76.8,99.3,0.45
14.838,79.652,28_515_shc_2023-24.7681,China Annaluru,75.0,3.1,55.9,0.41
14.838,79.988,28_515_shc_2025-26.6084,Gowravaram,88.0,23.8,509.0,0.23
14.8401,79.533909,28_515_shc_2025-26.6104,Nandigunta,151.0,20.0,149.0,0.45
14.842,79.588,28_515_shc_2025-26.2156,Chouta Bheemavaram,238.0,13.1,99.3,0.1
