Latitude,Longitude,Feature_ID,Village,N,P,K,OC
14.425,80.055,28_515_shc_2024-25.6461,Chinna Cherukur,213.0,30.6,38.7,0.72
14.428,79.532,28_515_shc_2024-25.8095,Kesamanenipalle,176.0,19.0,232.0,1.71
14.428,79.592,28_515_shc_2024-25.12179,Nernoor,88.0,36.0,258.3,0.27
14.428,79.848,28_515_shc_2024-25.8424,Amancherla,125.0,79.7,103.3,0.81
14.428,79.958,28_515_shc_2024-25.21445,Marupuru,113.0,40.4,122.7,0.45
14.428,80.078,28_515_shc_2024-25.13968,Peduru,113.0,38.2,32.3,0.75
14.428,80.092,28_515_shc_2024-25.10030,Peduru,176.0,7.6,38.7,0.26
14.432,79.498,28_515_shc_2024-25.19826,Pallakonda,75.0,164.0,258.0,0.53
14.432,79.592,28_515_shc_2024-25.12041,Nernoor,151.0,29.5,232.5,0.34
14.432,80.092,28_515_shc_2024-25.16681,Peduru,63.0,18.6,53.1,0.32
14.432,80.148,28_515_shc_2024-25.6200,Koduru-I,100.0,66.6,103.3,0.54
14.435,79.525,28_515_shc_2024-25.8042,Kesamanenipalle,146.0,188.0,164.0,1.46
14.438,79.532,28_515_shc_2024-25.1326,Kesamanenipalle,113.0,90.0,425.0,0.46
14.438,79.588,28_515_shc_2024-25.4440,Chittaluru,138.0,137.6,180.8,0.18
14.438,80.072,28_515_shc_2024-25.16772,Thotapalle,201.0,167.0,25.8,0.53
14.442,79.492,28_515_shc_2024-25.19720,Pallakonda,176.0,164.0,438.0,1.38
14.442,79.572,28_515_shc_2024-25.18308,Kanupurupalle,163.0,164.0,271.0,0.31
14.442,79.918,28_515_shc_2024-25.8027,Akkacheruvupadu,125.0,7.6,135.6,0.45
14.442,80.098,28_515_shc_2024-25.15335,Mungaladoruvu,226.0,41.5,109.8,0.16
14.442,80.108,28_515_shc_2024-25.15022,Amulur (South),113.0,79.7,53.1,0.42
14.445,79.545,28_515_shc_2024-25.11222,Kanupurupalle,88.0,164.0,142.0,0.85
14.445,79.595,28_515_shc_2024-25.994,Chittaluru,201.0,69.9,284.1,0.58
14.445,79.645,28_515_shc_2024-25.5818,Yeturu,138.0,17.5,251.8,0.57
14.445,79.665,28_515_shc_2024-25.9031,Yeturu,163.0,18.6,122.7,0.63
14.448,80.092,28_515_shc_2024-25.13263,Indukurpet Bit - II,88.0,1.0,206.0,1.38
14.448,80.148,28_515_shc_2024-25.15531,Venkanapalem,301.0,1.1,109.8,0.48
14.452,79.482,28_515_shc_2024-25.1994,Cheepinapi,100.0,164.0,264.0,0.31
14.452,79.582,28_515_shc_2024-25.4919,Chittaluru,151.0,127.8,142.1,0.19
14.452,79.588,28_515_shc_2024-25.5868,Chittaluru,113.0,164.0,142.1,0.61
14.452,80.038,28_515_shc_2024-25.1497,Pedda Cherukur,188.0,17.0,277.0,1.32
14.452,80.132,28_515_shc_2024-25.18140,Potlapudi,213.0,1.1,58.1,0.91
14.452,80.152,28_515_shc_2024-25.15373,Kothapalem,176.0,42.2,83.9,0.43
14.455,79.785,28_515_shc_2024-25.18422,Kandamur,188.0,79.7,271.2,0.44
14.455,80.085,28_515_shc_2024-25.16306,Indukurpet Bit - II,151.0,1.0,290.0,1.08
14.458,79.892,28_515_shc_2024-25.19847,Devarapalem,138.0,89.5,90.4,0.54
14.462,79.578,28_515_shc_2024-25.4971,Chittaluru,163.0,108.1,368.1,0.18
14.462,80.118,28_515_shc_2023-24.6876,Indukurpet Bit - I,100.0,17.5,406.8,0.76
14.462,80.142,28_515_shc_2024-25.13389,Koduruturu,176.0,80.0,148.0,0.71
14.465,79.375,28_515_shc_2024-25.4023,Kulluru,176.0,1.0,432.0,1.53
14.465,79.905,28_515_shc_2024-25.7882,Devarapalem,251.0,154.0,84.0,1.41
14.465,80.165,28_515_shc_2024-25.3456,Potlapudi,176.0,18.6,251.9,0.14
14.468,79.768,28_515_shc_2024-25.8219,Vellanti,113.0,1.1,116.2,0.82
14.468,79.878,28_515_shc_2024-25.4204,Devarapalem,88.0,42.6,284.1,0.44
14.468,79.892,28_515_shc_2024-25.19846,Devarapalem,176.0,91.7,161.4,0.72
14.468,80.168,28_515_shc_2024-25.2331,Venkanapalem,50.0,77.5,135.6,0.56
14.472,79.372,28_515_shc_2024-25.4048,Kulluru,176.0,58.0,206.0,0.9
14.472,79.872,28_515_shc_2024-25.19848,Devarapalem,251.0,79.7,77.5,0.28
14.475,79.635,28_515_shc_2024-25.17752,Vavileru,213.0,99.4,135.6,0.51
14.478,79.372,28_515_shc_2024-25.4035,Kulluru,138.0,27.0,245.0,0.83
14.478,79.678,28_515_shc_2024-25.998,Navooru,238.0,32.8,238.9,0.27
14.478,79.888,28_515_shc_2024-25.8194,Devarapalem,113.0,62.2,167.9,0.71
14.478,79.892,28_515_shc_2024-25.17622,Jonnawada,100.0,164.0,122.0,1.35
14.478,79.972,28_515_shc_2024-25.6080,Pothireddipalem,188.0,69.9,142.1,0.54
14.478,80.052,28_515_shc_2024-25.16332,Lebur Bit - II,188.0,17.0,180.0,0.8
14.478,80.068,28_515_shc_2024-25.13509,Lebur Bit - II,100.0,80.0,187.0,1.22
14.482,79.532,28_515_shc_2024-25.8510,Nagulavellaturu,251.0,99.4,174.3,0.59
14.482,79.802,28_515_shc_2024-25.8283,Vellanti,100.0,17.5,96.9,0.73
14.482,79.802,28_515_shc_2024-25.2757,Vellanti,201.0,7.6,96.9,0.87
14.482,79.898,28_515_shc_2024-25.17410,Jonnawada,113.0,164.0,180.0,0.75
14.485,79.575,28_515_shc_2024-25.914,Chejerla,18.0,1.1,180.8,0.38
14.485,79.675,28_515_shc_2024-25.8642,Navooru,163.0,103.7,213.1,0.24
14.485,79.955,28_515_shc_2024-25.12121,Damaramadugu,138.0,164.0,206.6,0.39
14.488,79.678,28_515_shc_2024-25.8708,Navooru,63.0,15.3,96.9,0.62
14.488,79.872,28_515_shc_2024-25.17473,Jonnawada,151.0,164.0,116.0,0.45
14.488,79.978,28_515_shc_2024-25.6834,Kovur,138.0,16.4,174.3,0.55
14.492,79.542,28_515_shc_2024-25.5132,Kalayapalem,176.0,25.1,142.1,0.42
14.492,79.932,28_515_shc_2024-25.20592,Damaramadugu,138.0,17.5,142.1,0.58
14.492,80.018,28_515_shc_2024-25.14031,Inamadugu,163.0,38.0,155.0,0.33
14.492,80.032,28_515_shc_2024-25.7424,Inamadugu,163.0,117.0,103.3,0.45
14.498,79.682,28_515_shc_2024-25.12074,Bhogasamudram,88.0,48.0,58.1,0.38
14.498,79.822,28_515_shc_2024-25.2842,Sajjapuram,301.0,18.1,232.5,0.53
14.498,79.868,28_515_shc_2024-25.17273,Jonnawada,151.0,164.0,180.0,1.35
14.498,79.932,28_515_shc_2024-25.12062,Damaramadugu,201.0,18.6,355.1,0.91
14.498,80.002,28_515_shc_2024-25.15511,Padugupadu,138.0,62.0,284.1,0.82
14.498,80.102,28_515_shc_2024-25.13242,Punnur,176.0,70.0,290.0,1.08
14.502,79.378,28_515_shc_2024-25.18418,Kulluru,125.0,157.0,174.0,1.01
14.502,79.448,28_515_shc_2024-25.2937,Thopugunta,163.0,164.0,303.0,0.56
14.502,79.618,28_515_shc_2024-25.5405,Paderu,88.0,52.7,77.5,0.24
14.505,80.165,28_515_shc_2024-25.13452,Mypadu,75.0,62.0,470.0,0.88
14.505459,80.142604,28_515_shc_2024-25.13920,Somarajupalle,125.0,25.0,277.0,1.38
14.508,79.432,28_515_shc_2024-25.1964,Kaluvoya,138.0,35.0,251.0,0.9
14.508,79.852,28_515_shc_2024-25.9426,Panchedu,163.0,69.9,219.5,0.17
14.508,79.868,28_515_shc_2024-25.5584,Panchedu,226.0,136.7,96.9,0.18
14.508,79.922,28_515_shc_2024-25.12330,Damaramadugu,151.0,3.3,71.0,0.93
14.508,79.982,28_515_shc_2024-25.653,Kovur,163.0,164.0,109.8,0.75
14.508,80.018,28_515_shc_2024-25.15040,Inamadugu,125.0,62.0,167.9,0.66
14.508,80.038,28_515_shc_2024-25.14815,Vegur,163.0,43.0,135.6,0.72
14.508,80.172,28_515_shc_2024-25.13557,Mypadu,100.0,38.0,193.0,0.87
14.512,79.372,28_515_shc_2024-25.18447,Kulluru,113.0,129.0,116.0,0.9
14.512,79.412,28_515_shc_2024-25.11493,Kaluvoya,125.0,38.0,142.0,0.79
14.512,79.422,28_515_shc_2024-25.21415,Kaluvoya,125.0,165.0,155.0,1.07
14.512,79.762,28_515_shc_2023-24.6323,Thatiparthi,251.0,38.0,200.0,1.2
14.512,79.882,28_515_shc_2024-25.11648,Penuballe,138.0,131.0,116.0,1.05
14.512,79.968,28_515_shc_2024-25.7482,Kovur,176.0,164.0,174.3,0.52
14.512,79.992,28_515_shc_2024-25.15284,Kovur,188.0,164.0,187.3,0.55
14.512,80.018,28_515_shc_2024-25.14962,Inamadugu,63.0,17.0,568.2,0.42
14.512,80.062,28_515_shc_2024-25.13873,Pallipadu,113.0,19.0,161.0,0.78
14.515,79.485,28_515_shc_2024-25.9715,Kakivaya,301.0,102.6,180.8,0.44
14.515,79.565,28_515_shc_2024-25.19057,Chejerla,88.0,52.4,129.1,0.19
14.515,79.945,28_515_shc_2024-25.14230,Patur,176.0,164.0,180.8,0.36
14.518,79.392,28_515_shc_2024-25.4000,Kaluvoya,138.0,70.0,644.0,0.44
14.518,79.632,28_515_shc_2024-25.5504,Paderu,138.0,164.0,142.1,0.16
14.518,79.802,28_515_shc_2024-25.4096,Golla Kandukur,151.0,62.2,226.0,0.31
14.518,79.892,28_515_shc_2024-25.5760,Chellayapalem,113.0,164.0,644.0,0.65
14.518,79.908,28_515_shc_2024-25.5601,Damaramadugu,113.0,128.3,167.9,0.39
14.518,80.168,28_515_shc_2024-25.13650,Mypadu,63.0,38.0,174.0,0.78
14.518422,80.152257,28_515_shc_2024-25.7653,Utukuru,226.0,117.9,555.3,0.76
14.522,79.798,28_515_shc_2024-25.11441,Golla Kandukur,63.0,79.7,142.1,0.28
14.522,79.832,28_515_shc_2024-25.39,Annareddipalem,176.0,35.0,322.0,1.2
14.522,79.842,28_515_shc_2024-25.12066,Panchedu,201.0,164.0,148.5,0.75
14.522,79.848,28_515_shc_2024-25.9196,Panchedu,201.0,164.0,148.5,0.75
14.522,79.888,28_515_shc_2024-25.11681,Chellayapalem,176.0,164.0,560.0,1.08
14.522,80.028,28_515_shc_2024-25.10352,Leguntapadu,125.0,52.4,310.4,0.52
14.522,80.152,28_515_shc_2024-25.11047,Utukuru,201.0,53.5,142.1,0.83
14.525162,80.151571,28_515_shc_2024-25.13768,Gangapatnam,138.0,147.0,213.0,1.94
14.528,79.518,28_515_shc_2024-25.4820,Yanamadala,113.0,127.8,187.3,0.58
14.528,79.522,28_515_shc_2024-25.9022,Yanamadala,88.0,52.4,122.7,0.48
14.528,79.772,28_515_shc_2024-25.12013,Nallapalem,163.0,30.6,71.0,0.23
14.528,79.882,28_515_shc_2024-25.12735,Rebala,138.0,109.0,167.0,0.83
14.528,79.952,28_515_shc_2024-25.14129,Patur,125.0,164.0,71.0,0.28
14.528,80.018,28_515_shc_2024-25.10100,Cherlopalem,188.0,89.5,90.4,0.93
14.528,80.018,28_515_shc_2024-25.7487,Modegunta,163.0,18.6,64.6,0.68
14.532,79.658,28_515_shc_2024-25.5208,Pelleru,213.0,34.9,174.3,0.34
14.532,79.832,28_515_shc_2024-25.20990,Annareddipalem,251.0,5.5,83.9,0.32
14.532,79.838,28_515_shc_2024-25.15077,Annareddipalem,63.0,25.0,283.0,0.9
14.532,79.868,28_515_shc_2024-25.20374,Duvvuru,138.0,20.7,122.7,0.16
14.535,79.365,28_515_shc_2024-25.20064,Varekuntapadu,251.0,10.9,38.7,0.48
14.535,79.545,28_515_shc_2024-25.17907,Chejerla,213.0,36.0,200.2,0.13
14.538,79.868,28_515_shc_2024-25.20956,Duvvuru,213.0,27.3,142.1,0.26
14.538,79.992,28_515_shc_2024-25.2215,North Rajupalem,213.0,34.9,129.1,0.45
14.538162,80.120114,28_515_shc_2024-25.13124,Mudivarthi Palem,88.0,1.0,206.0,1.37
14.541441,80.127919,28_515_shc_2024-25.13371,Mudivarthi Palem,75.0,17.0,290.0,1.0
14.542,79.562,28_515_shc_2024-25.17906,Chejerla,176.0,116.8,161.4,0.14
14.542,79.568,28_515_shc_2024-25.5000,Chejerla,201.0,127.8,58.1,0.45
14.542,79.612,28_515_shc_2024-25.12782,Pathapadu,88.0,79.7,258.3,0.39
14.542,79.848,28_515_shc_2024-25.20934,Duvvuru,263.0,6.6,96.9,0.82
14.542,79.988,28_515_shc_2024-25.3360,North Rajupalem,88.0,62.2,90.4,0.23
14.545,79.455,28_515_shc_2024-25.7666,Telugurayapuram,151.0,165.0,258.0,0.86
14.545,79.575,28_515_shc_2024-25.4573,Chejerla,176.0,1.1,77.5,0.26
14.545,79.885,28_515_shc_2023-24.6107,Vavveru,326.0,42.6,297.0,0.13
14.545,79.935,28_515_shc_2024-25.10391,Yellayapalem,201.0,34.9,142.1,0.12
14.548,79.368,28_515_shc_2024-25.3884,Ananthasagaram,138.0,90.0,245.0,0.04
14.548,79.742,28_515_shc_2024-25.5172,Viroor,63.0,40.4,413.3,1.08
14.548,79.832,28_515_shc_2024-25.20942,Duvvuru,151.0,33.8,180.8,0.92
14.548,79.922,28_515_shc_2024-25.17294,Nagamambapuram,163.0,90.0,142.0,0.75
14.548,79.948,28_515_shc_2024-25.15612,Gandavaram,201.0,25.1,116.2,0.59
14.548,80.122,28_515_shc_2024-25.15269,Ananthapuram,100.0,69.9,142.1,0.22
14.552,79.672,28_515_shc_2024-25.5551,Pelleru,113.0,79.7,77.5,0.26
14.552,79.742,28_515_shc_2024-25.5206,Viroor,151.0,41.5,232.5,0.54
14.552,79.882,28_515_shc_2024-25.3783,Isakapalem,176.0,164.0,58.0,0.45
14.552,79.908,28_515_shc_2024-25.5766,Isakapalem,100.0,164.0,167.0,0.33
14.552,80.022,28_515_shc_2024-25.3474,Ramannapalem,213.0,69.9,219.5,0.27
14.555,79.495,28_515_shc_2024-25.12161,Kotitheertham,113.0,41.5,218.9,0.29
14.555,79.695,28_515_shc_2024-25.11686,Mamuduru,138.0,62.2,142.1,0.57
14.558,79.752,28_515_shc_2024-25.1565,Viroor,100.0,150.7,180.8,1.85
14.558,79.908,28_515_shc_2024-25.12065,Vavveru,188.0,80.0,90.0,0.06
14.558,79.992,28_515_shc_2024-25.5903,Naidupalem,100.0,25.1,116.2,0.29
14.558,80.018,28_515_shc_2024-25.16164,Parlapalle,201.0,132.0,167.9,0.76
14.558,80.092,28_515_shc_2024-25.11517,Mudivarthi,188.0,8.0,122.7,0.23
14.558,80.098,28_515_shc_2024-25.11531,Mudivarthi,201.0,156.0,135.6,0.67
14.558,80.102,28_515_shc_2024-25.11597,Mudivarthi,88.0,1.0,148.5,0.52
14.562,79.732,28_515_shc_2024-25.4560,Surayapalem,88.0,44.8,632.8,0.62
14.562,79.788,28_515_shc_2024-25.14812,Padamatipalem,151.0,1.0,354.0,1.4
14.562,79.988,28_515_shc_2024-25.6566,Kodavalur,138.0,62.2,83.9,0.33
14.565,79.585,28_515_shc_2024-25.18781,Kanupurupalle,88.0,70.0,161.0,0.94
14.565,79.985,28_515_shc_2024-25.14532,Gandavaram,138.0,63.3,129.1,0.11
14.565,80.105,28_515_shc_2024-25.18947,Mudivarthi,138.0,70.0,77.5,0.2
14.568,79.438,28_515_shc_2024-25.12600,Devarayapalle Bit- I,138.0,52.0,245.0,0.52
14.568,79.452,28_515_shc_2024-25.9634,Devarayapalle Bit- I,88.0,8.0,341.0,0.8
14.568,79.708,28_515_shc_2024-25.8888,Nedurupalle,138.0,44.8,187.3,1.11
14.568,79.718,28_515_shc_2024-25.4431,Surayapalem,414.0,40.4,232.5,0.15
14.568,79.962,28_515_shc_2024-25.10223,Bodduvaripalem,151.0,69.9,316.4,0.68
14.568,80.002,28_515_shc_2024-25.265,Kodavalur,138.0,42.6,155.0,0.22
14.568,80.032,28_515_shc_2024-25.8202,Parlapalle,113.0,164.0,116.2,0.72
14.572,79.412,28_515_shc_2024-25.5061,Inagalur,113.0,164.0,386.0,0.38
14.572,79.748,28_515_shc_2024-25.4698,Viroor,113.0,43.7,277.7,0.15
14.572,79.798,28_515_shc_2024-25.14847,Padamatipalem,88.0,147.0,97.0,0.68
14.572,79.798,28_515_shc_2024-25.81,Padamatipalem,163.0,117.0,219.0,0.38
14.572,79.808,28_515_shc_2024-25.3579,Padamatipalem,188.0,1.0,180.0,0.9
14.572,80.002,28_515_shc_2024-25.6512,Naidupalem,201.0,34.9,155.0,0.22
14.572,80.072,28_515_shc_2024-25.21062,Mudivarthi,176.0,34.9,400.3,0.31
14.575,79.415,28_515_shc_2024-25.5456,Ananthasagaram,100.0,43.0,119.0,1.46
14.575,79.775,28_515_shc_2024-25.14456,Padamatipalem,176.0,38.0,290.0,0.41
14.575,79.985,28_515_shc_2024-25.10146,Naidupalem,151.0,57.9,219.5,0.35
14.578,79.462,28_515_shc_2024-25.12773,Devarayapalle Bit-II,100.0,35.0,316.0,1.46
14.578,79.482,28_515_shc_2024-25.5703,Devarayapalle Bit-II,125.0,25.0,426.0,0.52
14.578,79.568,28_515_shc_2024-25.16029,Kanupurupalle,100.0,164.0,200.0,0.78
14.578,79.732,28_515_shc_2024-25.10554,Peramana,138.0,8.0,193.0,1.4
14.578,79.758,28_515_shc_2024-25.14498,Sangam,151.0,43.0,174.0,1.13
14.578,79.762,28_515_shc_2024-25.2171,Padamatipalem,176.0,38.0,180.0,0.87
14.578,79.822,28_515_shc_2023-24.7271,Vangallu,151.0,80.0,103.0,0.71
14.578,79.932,28_515_shc_2024-25.21307,Kothavangallu,75.0,1.1,77.5,0.25
14.578,79.992,28_515_shc_2024-25.10043,Naidupalem,188.0,1.1,206.6,0.25
14.582,79.758,28_515_shc_2024-25.15648,Sangam,138.0,1.0,19.0,1.2
14.582,79.768,28_515_shc_2024-25.15054,Sangam,88.0,35.0,116.0,0.75
14.582,79.782,28_515_shc_2024-25.10047,Tharunavaya,88.0,52.0,219.0,1.81
14.582,79.972,28_515_shc_2024-25.10372,Bodduvaripalem,251.0,17.5,348.7,0.54
14.585,79.755,28_515_shc_2024-25.15016,Sangam,125.0,164.0,258.0,0.87
14.585,79.765,28_515_shc_2024-25.15047,Sangam,100.0,1.0,32.0,0.33
14.585,80.065,28_515_shc_2024-25.19803,Chowkacherla,63.0,79.7,187.3,0.83
14.588,79.482,28_515_shc_2024-25.5617,Devarayapalle Bit-II,88.0,25.0,245.0,0.46
14.588,79.762,28_515_shc_2024-25.14717,Sangam,113.0,8.0,19.0,0.95
14.588,79.812,28_515_shc_2024-25.3544,Padamatipalem,63.0,1.0,232.0,0.72
14.588,79.982,28_515_shc_2024-25.6853,Bodduvaripalem,100.0,99.4,77.5,0.14
14.588,79.998,28_515_shc_2024-25.7229,Naidupalem,151.0,108.1,129.1,0.19
14.592,79.778,28_515_shc_2024-25.20142,Tharunavaya,151.0,19.0,303.0,0.87
14.592,79.792,28_515_shc_2024-25.290,Tharunavaya,88.0,38.0,193.0,0.47
14.592,79.942,28_515_shc_2024-25.14217,Pedaputhedu,163.0,109.0,142.0,0.34
14.592,79.982,28_515_shc_2024-25.7499,Gandavaram,176.0,25.1,258.3,0.33
14.592,79.998,28_515_shc_2024-25.3533,Naidupalem,163.0,56.8,122.7,0.32
14.595,79.525,28_515_shc_2024-25.3933,Revuru,113.0,134.0,245.0,0.4
14.595,79.955,28_515_shc_2024-25.760,Gandavaram,213.0,137.6,277.7,0.45
14.595,79.985,28_515_shc_2024-25.10619,Bodduvaripalem,151.0,7.6,381.0,0.23
14.595,80.115,28_515_shc_2024-25.7589,Utukuru,100.0,76.4,180.8,0.67
14.598,80.028,28_515_shc_2024-25.2318,Basavaipalem,201.0,17.5,129.0,0.73
14.598,80.062,28_515_shc_2024-25.16184,Dampuru,188.0,164.0,193.7,0.76
14.598,80.068,28_515_shc_2024-25.11404,Chowkacherla,100.0,62.2,180.8,0.21
14.602,79.578,28_515_shc_2024-25.11009,Bandarupalle,1.0,78.0,109.0,0.31
14.602,79.792,28_515_shc_2024-25.7472,Tharunavaya,100.0,90.0,180.0,1.2
14.602,79.888,28_515_shc_2024-25.1087,Vavveru,88.0,90.0,84.0,1.17
14.602,79.962,28_515_shc_2024-25.713,Gandavaram,151.0,127.8,206.6,0.39
14.602,79.982,28_515_shc_2024-25.10637,Bodduvaripalem,138.0,69.9,309.9,0.82
14.602,80.068,28_515_shc_2024-25.19822,Vavilla,263.0,48.0,213.1,0.28
14.602,80.088,28_515_shc_2024-25.10783,Alaganipadu,63.0,78.6,361.6,0.44
14.605,80.025,28_515_shc_2024-25.10341,Gundalammapalem,163.0,1.1,129.1,0.23
14.605,80.085,28_515_shc_2024-25.11389,Vavilla,88.0,13.1,180.8,0.32
14.605,80.085,28_515_shc_2024-25.21137,Vavilla,151.0,42.6,342.2,1.24
14.608,79.732,28_515_shc_2024-25.20187,Peramana,188.0,90.0,129.0,0.36
14.608,79.928,28_515_shc_2024-25.15319,Pedaputhedu,151.0,17.0,148.0,0.96
14.608,80.008,28_515_shc_2024-25.10359,Talamanchi,113.0,17.5,193.7,0.4
14.608,80.022,28_515_shc_2024-25.6822,Talamanchi,213.0,17.5,213.1,0.5
14.608,80.142,28_515_shc_2024-25.2978,Varini,138.0,1.1,284.1,0.54
14.612,79.642,28_515_shc_2024-25.11242,Atmakur,113.0,43.0,386.0,0.27
14.612,79.642,28_515_shc_2024-25.11409,Atmakur,163.0,17.0,200.0,0.9
14.612,79.698,28_515_shc_2024-25.15115,Peramana,113.0,1.0,225.0,0.75
14.612,79.782,28_515_shc_2024-25.7484,Tharunavaya,88.0,1.0,26.0,1.13
14.612,79.888,28_515_shc_2024-25.8460,Munulapudi,25.0,164.0,90.0,1.8
14.612,80.018,28_515_shc_2024-25.10490,Talamanchi,88.0,18.6,316.9,0.1
14.612,80.032,28_515_shc_2024-25.7095,Damegunta,63.0,42.6,116.2,0.35
14.612,80.072,28_515_shc_2024-25.8008,Dampuru,100.0,62.2,607.0,0.1
14.615,79.415,28_515_shc_2024-25.12809,Amanichiruvella,125.0,19.0,523.0,0.69
14.615,79.745,28_515_shc_2024-25.10298,Korimerla,138.0,164.0,109.0,1.2
14.615,79.765,28_515_shc_2024-25.1795,Sangam,50.0,116.8,122.0,0.68
14.615,79.905,28_515_shc_2024-25.779,Yelamanchipadu,113.0,35.0,109.0,1.19
14.618,79.662,28_515_shc_2024-25.1396,Atmakur,125.0,17.0,129.0,0.1
14.618,79.662,28_515_shc_2024-25.8391,Atmakur,75.0,35.0,109.0,0.45
14.618,79.828,28_515_shc_2024-25.7271,Vangallu,151.0,80.0,103.0,0.71
14.618,79.832,28_515_shc_2024-25.10248,Jangala Khandrika,38.0,164.0,489.0,0.5
14.618,79.892,28_515_shc_2024-25.3761,Munulapudi,163.0,164.0,135.0,1.4
14.622,79.632,28_515_shc_2024-25.10992,Atmakur,88.0,17.0,245.0,0.39
14.622,79.638,28_515_shc_2024-25.11013,Atmakur,75.0,1.0,335.0,0.38
14.622,79.718,28_515_shc_2024-25.15384,Peramana,151.0,1.0,522.0,0.33
14.622,79.838,28_515_shc_2024-25.6190,Jangala Khandrika,75.0,164.0,232.0,1.28
14.622,80.032,28_515_shc_2024-25.14507,Kalambotlavari Khandrika,125.0,26.2,103.3,1.15
14.625,79.625,28_515_shc_2024-25.19778,Narampeta,63.0,164.0,109.0,0.33
14.625,79.635,28_515_shc_2024-25.8345,Atmakur,75.0,1.0,64.0,0.3
14.625,79.725,28_515_shc_2024-25.14650,Peramana,163.0,43.0,174.0,0.9
14.625,79.745,28_515_shc_2024-25.15154,Korimerla,151.0,17.0,303.0,0.9
14.625,79.835,28_515_shc_2024-25.10120,Jangala Khandrika,75.0,35.0,161.0,0.78
14.628,79.792,28_515_shc_2024-25.2299,Sangam,63.0,25.0,26.0,0.36
14.628,80.028,28_515_shc_2024-25.17151,North Amuluru,263.0,33.8,77.5,0.45
14.628,80.048,28_515_shc_2024-25.20659,Anathabotlavari Khandrika,201.0,85.2,90.4,0.68
14.632,79.492,28_515_shc_2024-25.8053,Mahimalur,138.0,1.0,174.0,1.03
14.632,79.528,28_515_shc_2024-25.11616,Mahimalur,138.0,3.0,135.0,0.45
14.632,79.872,28_515_shc_2024-25.14474,Thiruveedhipadu,113.0,17.0,142.0,1.39
14.632,80.052,28_515_shc_2024-25.20621,Anathabotlavari Khandrika,188.0,55.7,142.1,0.52
14.635,79.565,28_515_shc_2024-25.8295,Nagulapadu,88.0,164.0,64.0,1.4
14.635,79.745,28_515_shc_2024-25.15111,Korimerla,138.0,157.0,271.0,1.23
14.635,80.005,28_515_shc_2024-25.6571,North Amuluru,100.0,37.1,116.2,1.2
14.635,80.065,28_515_shc_2024-25.14361,Purini,138.0,27.3,90.4,0.33
14.635,80.075,28_515_shc_2024-25.6894,Purini,113.0,29.5,71.0,1.12
14.638,79.492,28_515_shc_2024-25.2060,Mahimalur,125.0,3.0,45.0,1.54
14.638,79.812,28_515_shc_2024-25.3401,Marripadu,151.0,1.0,213.0,1.2
14.638,79.848,28_515_shc_2025-26.6684,Kaligiri Konduru,100.0,18.6,471.4,0.67
14.638,80.022,28_515_shc_2024-25.6669,North Amuluru,213.0,88.4,122.7,0.66
14.638,80.038,28_515_shc_2024-25.14016,Beeramgunta,151.0,93.9,226.0,0.07
14.642,79.772,28_515_shc_2024-25.738,Talupurupadu,125.0,157.0,238.0,1.13
14.642,79.818,28_515_shc_2024-25.6429,Marripadu,100.0,11.0,219.0,0.6
14.642,79.822,28_515_shc_2024-25.14496,Marripadu,176.0,62.0,309.0,0.63
14.642,80.062,28_515_shc_2024-25.10558,Indupuru,176.0,29.5,103.3,0.07
14.642,80.068,28_515_shc_2024-25.7523,Purini,176.0,8.7,155.0,1.08
14.642,80.088,28_515_shc_2024-25.7116,Purini,188.0,22.9,135.6,0.31
14.645,79.365,28_515_shc_2024-25.15337,Pallavolu,251.0,105.0,225.0,0.34
14.645,79.515,28_515_shc_2024-25.7790,Mahimalur,151.0,1.0,457.0,0.38
14.645,79.845,28_515_shc_2024-25.6137,Marripadu,100.0,90.0,213.0,0.18
14.645,80.025,28_515_shc_2024-25.16873,North Mopuru,201.0,29.5,51.7,0.18
14.648,79.582,28_515_shc_2024-25.15836,Mahimalur,151.0,8.0,161.0,0.6
14.648,79.902,28_515_shc_2024-25.232,Thurimerla,151.0,90.0,451.0,1.47
14.648,80.012,28_515_shc_2024-25.14736,North Amuluru,176.0,26.2,64.6,0.15
14.648,80.048,28_515_shc_2024-25.14795,North Mopuru,138.0,31.7,109.8,0.68
14.648,80.068,28_515_shc_2024-25.14435,Indupuru,213.0,13.1,297.0,0.69
14.648,80.142,28_515_shc_2024-25.21366,Varini,125.0,164.0,361.6,0.39
14.652,79.408,28_515_shc_2024-25.6075,Ponguru,100.0,62.0,644.0,1.11
14.652,79.918,28_515_shc_2024-25.7165,Dagadarthi,163.0,43.0,238.0,0.52
14.652,80.032,28_515_shc_2024-25.17020,North Mopuru,176.0,18.6,109.8,0.17
14.652,80.038,28_515_shc_2024-25.17177,North Mopuru,163.0,3.3,116.2,0.51
14.652,80.042,28_515_shc_2024-25.15276,North Mopuru,106.0,6.6,116.2,1.05
14.652,80.048,28_515_shc_2024-25.14006,Indupuru,100.0,62.2,206.6,0.48
14.655,80.035,28_515_shc_2024-25.16999,North Mopuru,63.0,1.1,161.4,0.68
14.658,79.748,28_515_shc_2024-25.20158,Neelayapalem,188.0,70.0,167.0,0.78
14.658,79.912,28_515_shc_2024-25.15513,Choutaputhedu,100.0,5.0,206.0,1.15
14.658,79.932,28_515_shc_2024-25.2221,Dagadarthi,38.0,1.0,129.0,0.75
