Latitude,Longitude,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,Cumulative_Integral_NDVI,Elevation_m,Slope_deg,Hillshade,TWI,Terrain_Curvature,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,PET_mm,Aridity_Index,VPD_kpa,Clay_Fraction_g_kg,Sand_Fraction_g_kg,Silt_Fraction_g_kg,BSI,Clay_Ratio,OC_Index,Aspect_Sin,Aspect_Cos
-1.3554365115759752,-0.9777977914017446,0.5994156697831382,3.384273601045844,2.761181819214676,2.233083221245443,1.3485732771405246,-0.26105179724268857,-0.3314185684486924,-0.30562223106545483,-0.4881868377813726,-0.5387667117636809,1.009384828989428,1.6695672708437024,-1.8337585274931978,-1.2950716337765988,-0.5545538016654072,-1.8337445706856752,-1.2012322218671387,0.5224790953956269,-0.02296671856415297,0.5562624987610045,-0.300082843858873,-0.74556223110598,-0.2377812941745703,1.2711958679340358,1.3170714916526898,-1.8290129999559828,1.2016171924648633,-1.6437237828751117,1.21599789724909,1.2311965918633254,1.0331776605303953,-1.8018353401991123,0.7562848507913165,-1.5998133708859852,1.5938316569713116,-0.6575406739473031,-1.29809230604734
1.7447084819213765,0.4651122100059192,1.538265112326281,-0.5204471913181488,-0.8897777724360094,-0.8515606099904048,-0.2137735168411285,-1.0449187544648246,-1.0052275160529727,-1.0503837914197238,-1.0501219871936696,-0.9440409775962914,-0.2493146789855597,0.19411750713152098,0.3035220611053318,-0.7103086035664447,0.27840488779816236,0.3034315499243752,2.03070103893626,-0.6231587595201629,-0.02296671856415297,1.1282564030299538,-0.2588505864751584,1.5392689112641875,0.48716120924302314,2.237030373175452,1.9968140284123597,-0.15110331576805486,-0.11975511990292054,-0.10240680792202918,-0.21503686522086318,-1.6325401346029524,0.6743550063956033,0.36069947992048657,0.31611850625798643,-0.9810307458620519,0.48896469080078,-1.4741255075221176,-0.09428429977761062
0.2952299266520494,-0.251894459800894,-0.5060741030489848,-0.8065899145614119,-0.6803195155862535,-0.11802303122152441,0.016874662873835378,-0.6888856892451682,-0.8585530821545819,-0.7934253849019817,-0.7778850433399722,-0.4714799206228089,0.6741393328282455,0.5712758120628849,-0.31450192271976213,-0.6716241416026563,-0.3318490523593154,-0.3145347051267895,0.3651883644028056,0.25605168727567573,1.4682295082083614,2.2722442115678527,-0.9546857187136691,-0.5698059893851979,2.0926501870129894,0.8889318218849911,1.1225415654757662,0.19228823678446463,0.5076650020631406,-0.08173339507399127,0.45681218485807473,-0.552770549214028,-0.1927997410968105,0.5384420678755221,1.0617136223388421,-0.44804430911067467,0.5222320214133326,-1.4297012632483355,0.2325679812201221
0.27573814107649636,-0.33131290385099976,-0.6876902800142621,0.030536380690973784,0.38178710878116773,0.8303700706190155,0.8233015101984171,0.3346474759968751,0.39785862953848106,0.33259559975706743,0.5178199445351344,0.4310175161079335,0.977694956217973,0.7825168369278763,-0.5308113250714991,-0.38337169402171606,-0.39979124780646497,-0.5307749825418235,-0.1823436478331039,0.12283798321570019,-1.5141629453366674,-0.01573140550794483,3.3251097175684343,0.13321897749793055,2.0926501870129894,0.8889318218849911,1.1225415654757662,0.19228823678446463,0.5076650020631406,-0.08173339507399127,0.45681218485807473,0.2922665176120868,0.5248455671727733,-0.7057560478097266,0.6937411395334957,-0.4411194049707984,0.6105341043849298,0.021425088548634733,1.256781010733216
0.8546285044743599,0.9914899622836,0.022981716806388372,0.313066505338654,0.7174311935379718,1.0234560913530177,1.0724688868248013,1.1368360235015245,1.0992155672658086,1.1118271902539603,1.2698447384167046,1.3794408579030806,-0.37329435667037464,-0.7244976776262003,-0.3240727418642849,-0.01351599751881351,-0.31990172851212956,-0.32400467715665887,0.4632872936470391,-0.9428716492641042,-0.02296671856415297,-0.5877253097768942,-0.35438229874310273,-0.921318472826762,-1.756055299384051,-0.3083252912528993,-0.057269461063835556,1.000231980868847,-1.4603388545945013,1.2406089723251115,-1.6348827152018086,0.010587495336715168,-1.0599544885892243,1.042046067081456,-0.41813474066341066,0.9963214621462883,0.2967559912614628,0.7003908510445728,-1.2980923060473397
0.7779065714325905,1.0946797936110118,1.2508650002020678,1.4641151613106844,1.1979079997994244,1.07456709684143,0.47648745894817945,-0.9755938182607188,-1.0539949039735028,-0.7777571893826071,-1.0596463117599801,-0.15427076238726986,0.8909647781066223,1.237372990085444,-1.3221085269070976,-1.0486637862985957,-0.45594155546459525,-1.3221106247677006,-1.082363548881881,-0.916228908452109,-0.7685648319504101,0.5562624987610045,0.43357495636238536,1.3635126695434052,-1.373449277096411,0.09992007740469548,0.2180012417146699,1.0138835929995866,-1.4203269040836395,1.2335701813063589,-1.5243503072903013,-0.8813960752019615,-1.1496601521229224,1.693768889583253,1.0043514238182694,-1.2000033120452545,1.409978726891451,-1.4741255075221176,-0.09428429977761062
0.8177037892527613,1.13337432956802,1.0653006454766758,0.9356791874326159,1.9450609281964197,1.6367881572139655,2.005162985818159,3.451298536487161,2.67838548756269,2.024760715849516,2.3294258464187063,1.9818178452594577,1.0460783658826918,0.7388117973006367,-0.36800669818995413,-0.06845410938010488,-0.32560888624399575,-0.3679080087722042,-0.6952159365358478,-1.0494426125120846,1.4682295082083614,-0.5877253097768942,-0.9727281474317431,-0.042537264222851555,-1.756055299384051,-0.3083252912528993,-0.057269461063835556,1.000231980868847,-1.4603388545945013,1.2406089723251115,-1.6348827152018086,-0.5997170529265899,-1.2393658156566203,1.6048975956057352,0.01909685523116171,-0.28862088026044974,-0.5307712042303151,0.4085020657261726,1.2107445766480565
0.8081296968596344,1.0941823553216947,-0.7429647686558682,-0.10811266196020261,0.1633885604805075,-0.4374668155241015,-0.44442169655609237,0.9659995735699787,0.9685487492497301,1.2298609298332484,1.2906791984055082,1.5076061743618843,-1.4207280461689948,-1.5896955917284066,0.8541794015817937,1.244775916770388,0.42014249152656474,0.8542438186763055,-0.21444736163323008,-1.0494426125120846,-0.7685648319504101,-0.5877253097768942,0.09483228052621966,0.836243944381059,-1.756055299384051,-0.3083252912528993,-0.057269461063835556,1.000231980868847,-1.4603388545945013,1.2406089723251115,-1.6348827152018086,-0.36498453436378026,-1.5084828062577142,1.693768889583253,-1.715657204218665,2.2413835793904062,-0.9696130973568764,1.0972341557225205,-1.0328131267607406
0.03949473119000338,-0.4884373716453744,-0.790342901777245,-0.7124132063455185,-0.609052620877617,-0.528330825281279,-0.1817858130850386,0.8946939249028988,0.7351353734774189,0.6793849939192235,1.080350364232826,0.22381692116620092,-0.23736148136123844,-0.4881667226048306,0.742660597462514,0.6721081397162274,0.17012428033981955,0.7426926748999162,-0.5889126416980724,-0.03701846165627046,-1.5141629453366674,-0.01573140550794483,3.319325164576039,-2.503124648313801,1.223384291092558,1.1511869015991605,1.2317230092042,0.05271167244883565,0.521896223567428,-0.18118193292025367,0.50313073860403,0.2922665176120868,0.07631724950428342,-0.26139957792213775,-0.4982415903148968,0.5377873356535582,-0.916689871282976,0.021425088548634733,1.256781010733216
0.004741572956792299,-0.43989091629457755,-0.9008918790604573,-0.11596072097819372,-0.05041212364540196,0.34197601817418655,0.651578047928882,1.1992284660852193,1.4476604153086847,1.6779713216873597,1.5793852868217837,0.6125850477579053,-0.2048376645694819,-0.8426631551368852,0.38227826346797894,0.6472279815380162,-0.043693270096591644,0.3823706378217534,-0.3240480977571134,-0.170232165716246,-0.02296671856415297,0.5562624987610045,-0.3255045348942302,0.3089752192187126,1.223384291092558,1.1511869015991605,1.2317230092042,0.05271167244883565,0.521896223567428,-0.18118193292025367,0.50313073860403,0.010587495336715168,-0.01338841402941455,0.005214304010415515,-0.7383215946787208,1.72016537438826,-0.041742289911686305,-0.6575406739473035,1.109523706492119
