PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15
-5.705894343202928,-0.4972728264433749,-0.6352486353508008,-2.907501426621732,-0.4301545534010833,-0.5036621842772812,0.6794423517969823,-0.04729847767891376,0.5883557214325156,-0.32180414456631784,0.9464098628900487,0.6362171261937981,-0.2546643204572818,-0.29520970074723807,-0.08811477272265193
-4.616334113835888,-0.05069082550153828,-1.1229614610756997,-3.279253799724248,1.030546928451631,-0.3469586112490237,-1.1552345711080156,0.500941741758792,-0.6928378108045714,-0.3460723845125943,1.0881454428419772,0.5622626709683749,0.2728733159616056,-0.20464146236784808,-0.16965897697360316
-4.96305343073278,-0.4296428916246295,-1.1847649074586457,-1.6851030869957266,-0.94413987478735,-0.38523312696813544,1.595657194347362,0.7303181884564083,0.6740536127342116,-0.5705984690047479,1.0179902551948437,0.5534364356146965,0.018505331051393684,-0.33868517918793073,-0.13158281229310495
-3.9995175856320593,0.6711652594974449,-1.1685656359871686,-2.546416888261658,0.15013824509837262,-1.2114329917863267,-0.05275633936992741,0.6628745195852943,-0.38091761488988296,-0.9377057582568948,1.321995044680488,0.1895799066595122,0.49037513858881027,-0.1288000795442461,-0.3535404996938029
-5.624945392318117,0.2877611572801421,-0.29498948979934386,-2.8543765780642167,-0.4132790887971523,-0.5557467726932288,0.7197333660189734,-1.302887086563284,0.2179117584930679,-0.44115183370600386,1.5445450493707285,0.3923032023218946,0.05057490273791291,-0.37445532518051805,-0.11215729166024843
-1.1251872703383607,0.22202809473308993,-3.509015343779981,-0.8674789346035041,-0.2336842130552959,2.599411947180372,0.8459246004655044,-0.371683668125235,-0.5212990206005748,-0.2581884517179992,1.259012847116636,0.4030916796534572,0.9091040375520062,-0.3501053754703057,-0.4905597106229298
-2.272605300569676,-2.994999156654215,-4.848780439749425,-0.7433638472583132,0.725281977339024,3.1375916642994715,-0.48887907227330024,2.4886166191272454,0.32962744414471623,-0.20963532508502125,0.217380221650225,0.6538182033623214,0.9175353340385315,0.5788131981287995,-0.7896356146120476
-2.935933143705895,-2.847167538768218,-4.274990940370874,-1.1461241542021678,-0.060169180054900025,-0.6406297959682149,0.24853608862872953,0.8698458287139522,1.138786240925763,0.05921157208815636,0.21070759157871113,0.6289190894868683,0.4469779196607325,0.12238254515690089,-0.4854246057610664
0.1307634412202811,-1.6024879373419305,-2.5554914726321845,0.622533980795855,0.06250118546634734,0.884996639021513,1.734572309899714,-0.3923043196231347,-0.4385577814543152,0.37226873828960944,-1.875469040520186,0.021035270034589337,0.7424001963652377,0.1500208571425952,0.5773804953519899
2.2819165773482792,-0.8764787943075075,-0.624242799009016,0.4010165787388042,-0.6970511306752536,-2.04264366585405,3.5125680249723144,0.3367183186980677,0.5451336921607387,-0.08770534979691286,0.3712566088963403,0.727416039239584,0.7344624144031998,-0.27449099236037366,1.13357820166286
2.443638385014898,2.814477010574864,-3.93053673488808,-2.017410714862603,0.2985244890046423,-0.3042939412537626,0.10546075429078286,1.4295185527693994,-0.9090982143307748,0.6997104704080661,0.05419225748451467,0.7587212601216865,0.49537837784957645,-0.42517208475159685,-0.03420181696869768
-0.7153655682252732,0.48382106637800776,-5.067885194378182,2.576247161637791,-0.022563099913347245,0.8289387214465512,0.7647645796887365,0.5719263054859501,-0.16032434399173742,-0.26933903850220003,-0.6255979454598902,-0.9998255520163097,0.5097563240878966,0.4349681900642838,-1.145344951970749
-0.49200724224861203,2.4735458851134724,-2.5971690555533797,0.6739282299527348,0.1835885518891432,2.5433126839977116,0.31504112112851335,0.044941367287035114,0.29348291693594514,0.2526111624684054,-1.5579361040576567,-0.48702508149511925,0.023560858981870516,0.20247565695559636,-0.32831626364548644
-1.934796713974511,-4.228579302276613,1.4236590402892049,-1.0529243871341794,-2.1506272138805396,0.017130831844348476,-0.4801228013678617,-1.5470911560921987,0.21360443166492835,-0.963544995601815,1.015708394492923,-1.2120207615866654,-0.6165948279785363,-0.34587204232442414,-0.09235176288977184
-3.7302983451448073,1.0362830460665688,-1.3482308326938954,-1.9670121807484644,-1.1299675939990521,1.107725371773882,2.151988920204584,0.2104831726589387,-0.7703930963481327,-0.20140423709475982,1.0911175091676566,0.7409263563293799,-0.13095968571783853,-0.23945164579915695,-0.531669481014986
