Actual_ET,Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,Climate_Water_Deficit,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Potential_ET,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
789.4,180,0.0632999986410141,0.30094999074935913,0.23929999768733978,0.07980000227689743,0.10859999805688858,0.13089999556541443,0.1737000048160553,0.2345000058412552,0.2614000141620636,0.26910001039505005,0.28760001063346863,0.28415000438690186,334,681.3333333333334,0.23729398693229029,26,28_515_shc_2023-24.7091,180,46.0,302.28411517673067,14.2,79.76,188,0.21544715762138367,0.34550002217292786,0.46,11,1470.6666666666667,0.0012467846971224816,0.23033335652395517,1.1183574199676514,348,319,1,0.2677152845594618,303.08083606296117,Lingasamudram
774.6,0,0.0994499996304512,0.27300000190734863,0.24705000221729279,0.0940999984741211,0.11720000207424164,0.12520000338554382,0.16410000622272491,0.19235000014305115,0.21070000529289246,0.21040000021457672,0.23270000517368317,0.24799999594688416,338,700.4,0.16960623215347648,87,28_515_shc_2023-24.5515,180,650.0,301.80224126180013,14.202,79.532,100,0.12363149225711823,0.25387364625930786,0.33,110,1475.1333333333334,0.0010509146233515843,0.1529439859896273,1.2975285053253174,400,262,3,0.19634102715386284,302.57522082858617,Rapur
786.4666666666667,270,0.04699999839067459,0.30489999055862427,0.23534999787807465,0.05824999883770943,0.08959999680519104,0.11339999735355377,0.1611499935388565,0.2240999937057495,0.24815000593662262,0.25839999318122864,0.27854999899864197,0.27730000019073486,299,679.7333333333333,0.24135692058086916,73,28_515_shc_2023-24.5386,186,195.0,302.519694603814,14.202,79.682,188,0.23179598152637482,0.38999462127685547,0.58,8,1466.2,0.001166692237567594,0.24948382209558495,1.1799535751342773,384,317,2,0.22055401272243924,303.28910429212783,Chaganam
774.6,134,0.04399999976158142,0.1936500072479248,0.12430000305175781,0.05745000019669533,0.08515000343322754,0.08389999717473984,0.1269499957561493,0.20720000565052032,0.2353000044822693,0.25540000200271606,0.2690500020980835,0.2784999907016754,332,700.4,0.3228721632417586,85,28_515_shc_2023-24.4832,177,318.0,301.80224126180013,14.205,79.53,276,0.33594876527786255,0.5054523944854736,0.44,24,1475.1333333333334,0.0010509146233515843,0.3065054301132832,0.7582224011421204,415,254,1,0.19634102715386284,302.57522082858617,Rapur
774.6,180,0.03669999912381172,0.1598999947309494,0.09229999780654907,0.04464999958872795,0.06859999895095825,0.054749999195337296,0.10520000010728836,0.18569999933242798,0.2130499929189682,0.21209999918937683,0.23160000145435333,0.22699999809265137,313,700.4,0.3262559877404681,78,28_515_shc_2023-24.5469,180,208.0,301.80224126180013,14.205,79.54,213,0.3369051218032837,0.5896571278572083,1.33,22,1475.1333333333334,0.0010509146233515843,0.3077850955052751,0.7538896799087524,386,301,1,0.19634102715386284,302.57522082858617,Rapur
781.6666666666666,153,0.04989999905228615,0.2941499948501587,0.20329999923706055,0.06069999933242798,0.08510000258684158,0.1039000004529953,0.1518000066280365,0.21744999289512634,0.24295000731945038,0.2483000010251999,0.2699500024318695,0.2700499892234802,318,686.7333333333333,0.2548625078191777,88,28_515_shc_2023-24.5494,177,241.0,302.519694603814,14.205,79.665,201,0.24118968844413757,0.40999433398246765,1.1,109,1468.4,0.001166692237567594,0.2541656893717442,1.1846556663513184,396,286,2,0.22055401272243924,303.28910429212783,Chaganam
786.4666666666667,0,0.04244999960064888,0.27149999141693115,0.18805000185966492,0.04690000042319298,0.0731000006198883,0.08455000072717667,0.12974999845027924,0.226500004529953,0.2560499906539917,0.2567000091075897,0.2669999897480011,0.2791999876499176,315,679.7333333333333,0.304744215127047,76,28_515_shc_2023-24.6695,180,306.0,302.519694603814,14.205,79.675,163,0.3285030722618103,0.5044688582420349,0.69,109,1466.2,0.001166692237567594,0.306953948947161,1.0576547384262085,397,289,1,0.22055401272243924,303.28910429212783,Ramasagaram
786.4666666666667,104,0.040550000965595245,0.22005000710487366,0.10875000059604645,0.045099999755620956,0.07164999842643738,0.04740000143647194,0.11455000191926956,0.2825999855995178,0.33180001378059387,0.3452000021934509,0.3632499873638153,0.3561500012874603,304,679.7333333333333,0.5765284350502754,71,28_515_shc_2023-24.6886,168,163.0,302.519694603814,14.205,79.68,138,0.5016856789588928,0.7585328817367554,0.35,10,1466.2,0.001166692237567594,0.5004481282980959,0.6374565362930298,390,306,4,0.22055401272243924,303.28910429212783,Chaganam
786.4666666666667,314,0.060499999672174454,0.2511500120162964,0.17614999413490295,0.07654999941587448,0.10189999639987946,0.10949999839067459,0.15440000593662262,0.2138500064611435,0.23360000550746918,0.24410000443458557,0.2585499882698059,0.26365000009536743,302,679.7333333333333,0.2535842915826569,68,28_515_shc_2023-24.5010,186,156.0,302.519694603814,14.205,79.685,125,0.22509409487247467,0.3806561231613159,0.32,19,1466.2,0.001166692237567594,0.23652765744800175,1.0288816690444946,387,311,3,0.22055401272243924,303.28910429212783,Ananthamadugu
786.4666666666667,0,0.05494999885559082,0.3377000093460083,0.2623000144958496,0.06960000097751617,0.10040000081062317,0.13920000195503235,0.17829999327659607,0.22370000183582306,0.24410000443458557,0.260699987411499,0.2731499969959259,0.2712000012397766,308,679.7333333333333,0.1929919087754675,74,28_515_shc_2023-24.5495,180,260.0,302.519694603814,14.208,79.672,151,0.1876993179321289,0.30382591485977173,0.8,109,1466.2,0.001166692237567594,0.202522480651424,1.2953587770462036,403,289,2,0.22055401272243924,303.28910429212783,Tocham
787.1333333333333,166,0.07959999889135361,0.20469999313354492,0.17509999871253967,0.09679999947547913,0.11580000072717667,0.12950000166893005,0.13875000178813934,0.17489999532699585,0.19075000286102295,0.188400000333786,0.1992499977350235,0.24310000240802765,341,688.6,0.1188074834318362,21,28_515_shc_2023-24.6964,177,650.0,302.4102653503418,14.21,79.875,188,0.15176524221897125,0.18527838587760925,0.68,24,1475.6666666666667,0.0012769425874743846,0.10802053769525549,1.0865180492401123,332,327,4,0.26837484571668835,303.2225027296278,Manubolu
774.2,0,0.0637499988079071,0.2939999997615814,0.24469999969005585,0.07935000211000443,0.10559999942779541,0.1225999966263771,0.1469999998807907,0.18494999408721924,0.2021999955177307,0.20749999582767487,0.21320000290870667,0.2522999942302704,317,697.0,0.15745841305604968,81,28_515_shc_2023-24.5798,180,78.0,302.38134282430013,14.212,79.562,138,0.17066289484500885,0.25719478726387024,0.5,34,1471.1333333333334,0.0010901506561695109,0.15341525112590068,1.4168674945831299,382,301,0,0.20477434794108074,303.14018393622507,Rapur
782.3333333333334,244,0.040550000965595245,0.2617500126361847,0.1505499929189682,0.05115000158548355,0.0803999975323677,0.06310000270605087,0.1316000074148178,0.26249998807907104,0.3000499904155731,0.32120001316070557,0.33489999175071716,0.33239999413490295,316,679.1333333333333,0.4902463711546265,59,28_515_shc_2023-24.7041,192,117.0,302.519694603814,14.215,79.69,276,0.41872790455818176,0.6716107130050659,1.08,108,1461.6,0.001166692237567594,0.4378039225776929,0.8149128556251526,409,275,4,0.22055401272243924,303.28910429212783,Chaganam
777.2,90,0.04439999908208847,0.3012000024318695,0.21619999408721924,0.05999999865889549,0.08749999850988388,0.11620000004768372,0.1501999944448471,0.21320000290870667,0.24570000171661377,0.2603999972343445,0.2734000086784363,0.27320000529289246,305,695.6666666666666,0.23912177709897345,84,28_515_shc_2023-24.5164,177,117.0,302.38134282430013,14.22,79.595,163,0.26838773488998413,0.38289961218833923,1.32,50,1472.8666666666666,0.0010901506561695109,0.2467487981412816,1.156682014465332,420,275,1,0.20477434794108074,303.14018393622507,Veerayapalem
782.3333333333334,90,0.04165000095963478,0.2551000118255615,0.18234999477863312,0.050450000911951065,0.07450000196695328,0.08474999666213989,0.1307000070810318,0.20295000076293945,0.22669999301433563,0.2304999977350235,0.24584999680519104,0.26144999265670776,318,679.1333333333333,0.2677997320964184,63,28_515_shc_2023-24.5549,174,150.0,302.519694603814,14.22,79.695,163,0.27630117535591125,0.46233150362968445,0.61,62,1461.6,0.001166692237567594,0.2681692770461013,1.1067246198654175,404,278,2,0.22055401272243924,303.28910429212783,Chaganam
